"","winner","TopAvg","JungleAvg","MidAvg","ADCAvg","SupportAvg","GameLength","KillDiff","Season","TopWinningTeam","JungWinningTeam","MidWinningTeam","ADCWinningTeam","SupWinningTeam","Carry","TeamOfCarry"
"3700","Red",-3358,-2319,-3314,-2647,-328,35,-16,2016,"Red","Red","Red","Red","Red","Top","Red"
"3701","Red",-2984,-2679,-3545,-3469,-320,44,-2,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3702","Blue",-1291,-950,-2128,-1851,162,36,11,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3703","Blue",-1142,-974,-1777,-1139,504,35,11,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3704","Red",-3688,-2913,-3713,-3973,-944,41,-4,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3705","Red",-3205,-2939,-2803,-3326,-555,36,-15,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3706","Blue",-1210,-2080,-2256,-2092,195,40,9,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3707","Blue",-1311,-1250,-1645,-2381,21,33,10,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3708","Red",-2486,-2020,-2467,-2707,-517,37,-17,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3709","Red",-3280,-2583,-3820,-2506,-493,39,-13,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3710","Blue",-2039,-1541,-2549,-2287,428,51,6,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3711","Blue",-808,-734,-1586,-796,1321,36,12,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3712","Red",-2087,-1919,-3807,-2925,-237,38,-10,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3713","Blue",-1990,-1858,-2460,-2511,-141,40,2,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3714","Red",-1721,-1790,-2597,-2270,-484,30,-10,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3715","Red",-2080,-2028,-3151,-4444,-501,48,-4,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3716","Blue",-850,-201,-672,-441,1105,32,16,2016,"Red","Red","Red","Red","Blue","Support","Blue"
"3717","Blue",-1336,-1526,-2208,-2644,191,38,3,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3718","Red",-3154,-2603,-2899,-2538,-277,37,-12,2016,"Red","Red","Red","Red","Red","Top","Red"
"3719","Red",-2798,-2225,-4127,-3327,-360,54,-5,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3720","Blue",-1658,-1450,-1573,-2044,441,38,11,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3721","Red",-3476,-2487,-4397,-5411,-362,55,-11,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3722","Blue",-922,-36,-561,-868,1211,32,15,2016,"Red","Red","Red","Red","Blue","Support","Blue"
"3723","Blue",-1185,-1397,-1152,-1481,196,36,15,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3724","Red",-1520,-2387,-2779,-2566,-160,31,-9,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3725","Blue",-771,-783,-1938,-1455,415,30,9,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3726","Red",-1820,-2785,-2494,-2758,-504,29,-13,2016,"Red","Red","Red","Red","Red","Jungle","Red"
"3727","Red",-2141,-2727,-2548,-3074,-438,37,-19,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3728","Blue",-1727,-1482,-2382,-2109,-64,35,7,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3729","Red",-2702,-2801,-3233,-3528,-256,37,-14,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3730","Blue",-1531,-665,-2354,-1637,7,31,11,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3731","Red",-2176,-2252,-3547,-3306,-916,33,-10,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3732","Blue",-1145,-1064,-2044,-1819,355,38,8,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3733","Red",-1325,-2674,-2723,-3006,-647,37,-16,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3734","Red",-2132,-2817,-3634,-2036,-366,36,-13,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3735","Red",-2422,-2141,-3620,-3070,-175,37,-8,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3736","Blue",-1515,-1134,-752,-1292,356,32,12,2016,"Red","Red","Red","Red","Blue","Top","Red"
"3737","Blue",-509,-482,-1629,-1606,417,29,9,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3738","Red",-2275,-2132,-2066,-1984,-68,35,0,2016,"Red","Red","Red","Red","Red","Top","Red"
"3739","Red",-3564,-2861,-4210,-3976,-454,42,-2,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3740","Blue",-1485,-905,-1919,-1462,527,35,10,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3741","Blue",-1992,-1339,-1930,-3025,339,39,6,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3742","Red",-2617,-1293,-2391,-2876,283,43,-3,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3743","Blue",-2988,-2061,-3499,-4180,592,54,10,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3744","Red",-2042,-2093,-2494,-3435,-380,40,-5,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3745","Red",-1809,-1901,-2654,-2409,-111,32,-11,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3746","Red",-2234,-2444,-2915,-3163,36,47,-3,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3747","Red",-1660,-1856,-3919,-3528,-1158,39,-12,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3748","Blue",-1686,-1316,-1688,-4289,489,50,8,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3749","Red",-1886,-3079,-4247,-3467,-1541,41,-10,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3750","Blue",-1486,-1072,-1731,-1034,503,34,2,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3751","Red",-2410,-2222,-4422,-2747,-57,45,-9,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3752","Red",-2382,-1952,-1916,-2361,-698,31,-12,2016,"Red","Red","Red","Red","Red","Top","Red"
"3753","Blue",-1139,-1304,-1393,-1511,401,31,16,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3754","Blue",-896,-1109,-1562,-1766,426,29,10,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3755","Red",-2229,-1593,-3333,-3063,218,46,-7,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3756","Blue",-1755,-1976,-2102,-3056,163,43,1,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3757","Blue",-2794,-1488,-2783,-2927,592,46,14,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3758","Red",-2591,-1799,-2939,-3011,-270,37,-14,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3759","Red",-2401,-2282,-2204,-2159,-214,33,-14,2016,"Red","Red","Red","Red","Red","Top","Red"
"3760","Blue",-787,-997,-1029,-1658,96,28,8,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3761","Blue",-1330,-545,-1317,-1217,458,30,12,2016,"Red","Red","Red","Red","Blue","Top","Red"
"3762","Red",-1869,-2334,-2043,-2775,-266,30,-11,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3763","Red",-3283,-2781,-3295,-4254,-411,46,-8,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3764","Red",-2508,-2749,-3203,-3475,-277,41,-10,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3765","Red",-1915,-2032,-2212,-2228,-223,32,-8,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3766","Red",-2761,-2219,-3566,-2654,-191,37,-12,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3767","Blue",-1372,-1591,-2372,-3238,260,38,9,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3768","Blue",-1706,-1104,-2421,-1557,310,33,15,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3769","Blue",-1317,-1244,-2351,-1607,165,29,10,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3770","Red",-3943,-2607,-2989,-3366,-491,38,-15,2016,"Red","Red","Red","Red","Red","Top","Red"
"3771","Red",-2875,-2377,-3218,-3219,-150,40,-6,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3772","Red",-3218,-2862,-3095,-3468,-89,43,-7,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3773","Red",-3239,-2500,-2991,-4067,-169,39,-13,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3774","Blue",-1811,-1369,-1206,-1235,474,29,6,2016,"Red","Red","Red","Red","Blue","Top","Red"
"3775","Red",-2880,-2828,-2715,-2818,-790,32,-12,2016,"Red","Red","Red","Red","Red","Top","Red"
"3776","Blue",-1683,-1235,-2210,-1844,1084,42,9,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3777","Blue",-3807,-3490,-3585,-6244,-128,56,4,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3778","Red",-3514,-2267,-2505,-2783,-7,38,-10,2016,"Red","Red","Red","Red","Red","Top","Red"
"3779","Red",-2314,-2091,-2478,-2991,-324,31,-17,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3780","Blue",-1236,-1013,-2068,-2232,582,37,11,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3781","Red",-2997,-2313,-3423,-2572,-436,35,-11,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3782","Blue",-1881,-1061,-2134,-2318,47,42,15,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3783","Blue",-3058,-3823,-4615,-4940,-392,55,6,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3784","Red",-2745,-1682,-2530,-3023,90,44,-12,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3785","Blue",-3029,-1749,-2288,-1824,-26,35,10,2016,"Red","Red","Red","Red","Red","Top","Red"
"3786","Red",-1829,-1358,-1282,-2310,100,35,-1,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3787","Red",-4816,-3563,-3045,-3683,-508,55,-4,2016,"Red","Red","Red","Red","Red","Top","Red"
"3788","Blue",-2103,-2040,-2073,-2838,178,42,13,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3789","Blue",-1032,-1013,-1247,-1695,971,37,11,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3790","Blue",-1786,-1236,-1490,-1271,519,36,8,2016,"Red","Red","Red","Red","Blue","Top","Red"
"3791","Red",-2470,-2840,-2029,-1569,245,35,-11,2016,"Red","Red","Red","Red","Blue","Jungle","Red"
"3792","Red",-1647,-1415,-1894,-2101,-145,30,-12,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3793","Red",-1060,-1936,-2245,-2410,-755,28,-8,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3794","Red",-1829,-1503,-1654,-2677,-793,29,-12,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3795","Red",-2588,-2819,-2710,-3954,21,42,-6,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3796","Red",-3215,-2834,-3650,-4983,-850,41,-11,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3797","Red",-2014,-2654,-2018,-2354,-636,30,-12,2016,"Red","Red","Red","Red","Red","Jungle","Red"
"3798","Red",-1915,-2656,-2774,-2344,-342,36,-6,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3799","Red",-3278,-3250,-3636,-3145,5,45,-4,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3800","Blue",-1120,-934,-1060,-1534,515,32,21,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3801","Red",-2693,-2741,-2921,-4876,-873,43,-13,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3802","Red",-2019,-2676,-2855,-2530,-542,33,-16,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3803","Blue",-1338,-2044,-2770,-1815,156,42,6,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3804","Red",-3865,-2651,-3116,-3608,-413,40,-14,2016,"Red","Red","Red","Red","Red","Top","Red"
"3805","Blue",-707,-542,-1521,-1368,579,29,15,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3806","Blue",-1587,-1979,-2306,-1885,155,34,1,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3807","Blue",-2975,-1728,-2352,-2697,415,45,1,2016,"Red","Red","Red","Red","Blue","Top","Red"
"3808","Red",-5417,-4029,-4287,-5264,-401,66,-12,2016,"Red","Red","Red","Red","Red","Top","Red"
"3809","Blue",-1530,-1412,-1496,-2784,339,36,7,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3810","Red",-3124,-2688,-4068,-2972,-282,47,-9,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3811","Blue",-2036,-1851,-2905,-4479,437,54,4,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3812","Red",-2048,-3778,-3503,-3433,-326,37,-17,2016,"Red","Red","Red","Red","Red","Jungle","Red"
"3813","Blue",-1675,-910,-2027,-2016,1073,41,8,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3814","Red",-2878,-2333,-3379,-3093,-88,38,-9,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3815","Blue",-973,-650,-1491,-1314,329,31,15,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3816","Blue",-2930,-2960,-3620,-3967,-399,49,1,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3817","Blue",-2481,-853,-3174,-3072,712,53,-3,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3818","Blue",-2024,-1995,-3028,-2949,-153,36,3,2016,"Red","Red","Red","Red","Red","Mid","Red"
"3819","Blue",-1605,-1208,-1816,-1952,661,37,5,2016,"Red","Red","Red","Red","Blue","ADC","Red"
"3820","Red",-2689,-2204,-3040,-3244,-735,38,-3,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3821","Blue",-1296,-919,-2259,-1415,943,42,14,2016,"Red","Red","Red","Red","Blue","Mid","Red"
"3822","Red",-2308,-2139,-2188,-2595,-623,28,-14,2016,"Red","Red","Red","Red","Red","ADC","Red"
"3823","Blue",-2809,-1326,-2549,-2329,946,45,11,2016,"Red","Red","Red","Red","Blue","Top","Red"
"3824","Red",-3616,-2381,-3873,-4092,-277,49,-5,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3825","Red",-2334,-1924,-2800,-2827,503,45,-2,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3826","Red",-2167,-2369,-2651,-2276,-463,28,-7,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3827","Blue",-1130,-695,-1875,-1490,526,43,18,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3828","Red",-3186,-2873,-4307,-3842,-909,53,2,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3829","Red",-2501,-1696,-2938,-2752,-225,37,-3,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3830","Blue",-1851,-2174,-2755,-2413,-337,45,11,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3831","Blue",-1299,-429,-2208,-1101,779,40,5,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3832","Red",-1805,-2471,-3028,-2752,-362,53,-2,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3833","Blue",-1155,-1168,-1680,-1739,-21,31,7,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3834","Red",-2272,-2476,-2554,-2046,-462,23,-13,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3835","Blue",-2121,-2118,-2544,-2702,-20,48,2,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3836","Blue",-635,-234,-1147,-603,927,27,21,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3837","Red",-2123,-1979,-2603,-2792,-331,29,-8,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3838","Blue",-2179,-1696,-3595,-2736,-644,41,3,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3839","Blue",-2050,-963,-2895,-2963,985,52,11,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3840","Blue",-2066,-1326,-2771,-2140,656,44,9,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3841","Red",-2436,-1304,-2291,-1839,160,29,-2,2017,"Red","Red","Red","Red","Blue","Top","Red"
"3842","Red",-2669,-2420,-3245,-2894,-826,51,6,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3843","Blue",-1108,-1404,-1313,-2271,-435,34,5,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3844","Blue",-3780,-2181,-2150,-2314,-52,37,3,2017,"Red","Red","Red","Red","Red","Top","Red"
"3845","Red",-2744,-2689,-3487,-3294,-619,35,-11,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3846","Blue",-1591,-870,-1653,-1816,149,36,14,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3847","Red",-2070,-2151,-2388,-2229,-367,28,-9,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3848","Red",-2616,-1895,-3721,-3251,484,54,2,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3849","Red",-2141,-1570,-3285,-2892,95,38,-6,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3850","Red",-3876,-3059,-3943,-4239,-517,52,-8,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3851","Red",-2306,-2554,-3621,-3945,-109,48,2,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3852","Blue",-943,-443,-519,-491,1064,28,14,2017,"Red","Red","Red","Red","Blue","Support","Blue"
"3853","Red",-2212,-2130,-3289,-2249,-493,30,-16,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3854","Red",-786,-1316,-2361,-2002,1408,48,3,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3855","Red",-2476,-2351,-3320,-3858,-482,37,0,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3856","Red",-2282,-2688,-2661,-2131,-893,26,-15,2017,"Red","Red","Red","Red","Red","Jungle","Red"
"3857","Blue",-1871,-1411,-4758,-4778,618,67,-1,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3858","Red",-2462,-2503,-3143,-2118,382,40,-8,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3859","Blue",-1717,-1490,-2774,-2620,-188,36,-1,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3860","Blue",-1888,-1430,-1827,-1771,743,43,5,2017,"Red","Red","Red","Red","Blue","Top","Red"
"3861","Blue",-313,363,-761,-297,1175,32,15,2017,"Red","Blue","Red","Red","Blue","Support","Blue"
"3862","Blue",-361,-341,-646,-568,719,27,16,2017,"Red","Red","Red","Red","Blue","Support","Blue"
"3863","Red",-1835,-2689,-2718,-2094,-305,25,-15,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3864","Blue",-1628,-652,-1842,-2054,510,32,5,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3865","Blue",-1753,-1287,-2342,-2959,174,39,9,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3866","Blue",-1224,-975,-2377,-2364,736,40,12,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3867","Red",-1927,-1954,-2870,-2263,-82,34,-11,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3868","Red",-4322,-3598,-4323,-3882,-892,48,-6,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3869","Blue",-1588,-1210,-2408,-2119,237,40,8,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3870","Blue",-1257,-1128,-2290,-1894,254,36,7,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3871","Red",-2571,-1946,-3521,-3165,-903,36,-11,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3872","Blue",-1853,-2019,-2362,-1837,260,34,9,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3873","Red",-2871,-2603,-3088,-3425,-1095,36,-10,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3874","Blue",-1338,-964,-3605,-3210,1131,58,6,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3875","Blue",-1287,-1295,-1401,-1354,641,36,9,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3876","Blue",-1155,-891,-1311,-1690,946,38,2,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3877","Red",-2603,-3017,-3155,-2415,-610,37,-10,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3878","Red",-1978,-1825,-2606,-2463,276,36,-7,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3879","Blue",-1350,-1573,-1502,-1607,225,39,12,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3880","Red",-1982,-2251,-2356,-2156,-394,24,-10,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3881","Blue",-308,-412,-1080,-706,777,27,12,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3882","Red",-2794,-2639,-2856,-3440,-1090,39,-7,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3883","Blue",-3333,-2298,-2639,-3465,-488,46,12,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3884","Blue",-1462,-1047,-2569,-1521,1037,39,12,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3885","Blue",-1276,-1185,-1636,-1850,468,34,11,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3886","Red",-1731,-1252,-2064,-2188,56,29,-5,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3887","Blue",-1370,-1212,-1938,-1784,-268,31,6,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3888","Blue",-1198,-457,-1896,-1632,806,34,8,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3889","Red",-2226,-1851,-2489,-2249,-292,28,-8,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3890","Blue",-1518,-1031,-1229,-1377,665,31,8,2017,"Red","Red","Red","Red","Blue","Top","Red"
"3891","Blue",-2191,-1531,-2423,-1500,76,31,7,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3892","Blue",-2409,-1835,-3184,-2012,-391,43,7,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3893","Blue",-838,-744,-1362,-1267,421,30,16,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3894","Red",-1728,-1858,-2129,-2635,152,35,-10,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3895","Blue",-1328,-1266,-1566,-1666,455,32,5,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3896","Blue",-362,-452,-600,-478,764,27,13,2017,"Red","Red","Red","Red","Blue","Support","Blue"
"3897","Blue",-1327,-1007,-1526,-916,291,25,4,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3898","Red",-2545,-2713,-2901,-2916,-319,33,-7,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3899","Red",-2359,-2443,-3037,-3265,-790,29,-8,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3900","Red",-2018,-2007,-2393,-2815,41,40,-7,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3901","Blue",-1661,-1043,-1933,-1949,226,32,6,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3902","Blue",-2360,-2414,-3482,-3251,-183,39,-1,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3903","Red",-3613,-2720,-3056,-4039,-1059,41,-12,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3904","Blue",-756,-1029,-1542,-1524,281,29,6,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3905","Blue",-961,-947,-1723,-1883,414,29,14,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3906","Blue",-2552,-2262,-2673,-3122,-272,41,4,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3907","Red",-2358,-2012,-3329,-2528,108,43,-7,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3908","Blue",-1114,-1073,-1671,-1146,809,34,11,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3909","Blue",-1699,-1545,-1801,-1603,432,33,14,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3910","Blue",-1378,-670,-1086,-1010,366,25,10,2017,"Red","Red","Red","Red","Blue","Top","Red"
"3911","Blue",-704,-679,-1169,-1007,98,25,14,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3912","Red",-3407,-1852,-2946,-2541,-152,36,1,2017,"Red","Red","Red","Red","Red","Top","Red"
"3913","Red",-1892,-1865,-3511,-2058,197,42,-11,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3914","Blue",-1243,-954,-1845,-1658,572,31,1,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3915","Blue",-1049,-781,-1134,-1311,384,30,6,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3916","Blue",-1911,-1277,-2929,-2948,353,45,1,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3917","Blue",-1146,-1733,-3008,-1672,1672,61,6,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3918","Blue",-3162,-2464,-3823,-3773,-403,54,1,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3919","Blue",-1867,-1625,-1999,-2126,13,35,7,2017,"Red","Red","Red","Red","Blue","ADC","Red"
"3920","Red",-2459,-1900,-3300,-3188,-202,39,-12,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3921","Blue",-683,-325,-908,-702,737,26,18,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3922","Blue",-1284,-1104,-1620,-1118,585,26,12,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3923","Red",-2345,-1877,-2709,-2833,-298,30,-9,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3924","Blue",-356,259,-474,-116,1179,27,18,2017,"Red","Blue","Red","Red","Blue","Support","Blue"
"3925","Blue",-1763,-1688,-2712,-2334,686,45,3,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3926","Red",-2094,-2178,-3257,-2872,-800,35,-13,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3927","Red",-2975,-2372,-3510,-2949,-197,39,-12,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3928","Blue",-1904,-1747,-2334,-1909,140,37,14,2017,"Red","Red","Red","Red","Blue","Mid","Red"
"3929","Blue",-2297,-2004,-2825,-2874,-28,41,5,2017,"Red","Red","Red","Red","Red","ADC","Red"
"3930","Red",-2566,-1985,-3569,-2652,-868,34,-11,2017,"Red","Red","Red","Red","Red","Mid","Red"
"3931","Blue",-936,-559,-1424,-1256,1069,32,18,2017,"Red","Red","Red","Red","Blue","Mid","Red"
